Iterations,Accuracy
3616,0.507937
3617,0.507937
3618,0.507937
3619,0.634921
3620,0.507937
3621,0.587302
3622,0.507937
3623,0.587302
3624,0.603175
3625,0.492063
3626,0.507937
3627,0.507937
3628,0.507937
3629,0.507937
3630,0.507937
3631,0.492063
3632,0.507937
3633,0.507937
3634,0.507937
3635,0.507937
3636,0.507937
3637,0.587302
3638,0.507937
3639,0.492063
3640,0.492063
3641,0.571429
3642,0.492063
3643,0.507937
3644,0.587302
3645,0.492063
3646,0.507937
3647,0.507937
3648,0.492063
3649,0.507937
3650,0.507937
3651,0.507937
3652,0.507937
3653,0.507937
3654,0.587302
3655,0.507937
3656,0.571429
3657,0.507937
3658,0.492063
3659,0.492063
3660,0.507937
3661,0.571429
3662,0.507937
3663,0.507937
3664,0.507937
3665,0.507937
3666,0.507937
3667,0.492063
3668,0.507937
3669,0.571429
3670,0.492063
3671,0.571429
3672,0.507937
3673,0.507937
3674,0.507937
3675,0.587302
3676,0.571429
3677,0.492063
3678,0.492063
3679,0.507937
3680,0.587302
3681,0.507937
3682,0.507937
3683,0.507937
3684,0.492063
3685,0.492063
3686,0.507937
3687,0.507937
3688,0.492063
3689,0.507937
3690,0.507937
3691,0.507937
3692,0.507937
3693,0.587302
3694,0.492063
3695,0.507937
3696,0.507937
3697,0.492063
3698,0.492063
3699,0.603175
3700,0.492063
3701,0.587302
3702,0.587302
3703,0.507937
3704,0.507937
3705,0.587302
3706,0.507937
3707,0.492063
3708,0.507937
3709,0.507937
3710,0.571429
3711,0.492063
3712,0.603175
3713,0.492063
3714,0.507937
3715,0.492063
3716,0.507937
3717,0.587302
3718,0.507937
3719,0.507937
3720,0.492063
3721,0.571429
3722,0.587302
3723,0.492063
3724,0.492063
3725,0.571429
3726,0.571429
3727,0.507937
3728,0.492063
3729,0.507937
3730,0.492063
3731,0.619048
3732,0.507937
3733,0.507937
3734,0.587302
3735,0.507937
3736,0.507937
3737,0.492063
3738,0.492063
3739,0.492063
3740,0.507937
3741,0.587302
3742,0.492063
3743,0.571429
3744,0.507937
3745,0.507937
3746,0.492063
3747,0.587302
3748,0.571429
3749,0.507937
3750,0.507937
3751,0.492063
3752,0.507937
3753,0.492063
3754,0.507937
3755,0.492063
3756,0.571429
3757,0.507937
3758,0.507937
3759,0.492063
3760,0.571429
3761,0.571429
3762,0.507937
3763,0.507937
3764,0.492063
3765,0.507937
3766,0.492063
3767,0.507937
3768,0.507937
3769,0.507937
3770,0.492063
3771,0.492063
3772,0.507937
3773,0.507937
3774,0.507937
3775,0.571429
3776,0.507937
3777,0.571429
3778,0.507937
3779,0.587302
3780,0.492063
3781,0.507937
3782,0.492063
3783,0.507937
3784,0.507937
3785,0.507937
3786,0.507937
3787,0.507937
3788,0.507937
3789,0.507937
3790,0.492063
3791,0.507937
3792,0.571429
3793,0.507937
3794,0.507937
3795,0.571429
3796,0.507937
3797,0.587302
3798,0.492063
3799,0.492063
3800,0.587302
3801,0.619048
3802,0.587302
3803,0.507937
3804,0.507937
3805,0.507937
3806,0.587302
3807,0.492063
3808,0.507937
3809,0.507937
3810,0.492063
3811,0.587302
3812,0.587302
3813,0.571429
3814,0.571429
3815,0.507937
3816,0.507937
3817,0.507937
3818,0.492063
3819,0.507937
3820,0.571429
3821,0.507937
3822,0.587302
3823,0.507937
3824,0.507937
3825,0.492063
3826,0.507937
3827,0.507937
3828,0.492063
3829,0.571429
3830,0.587302
3831,0.507937
3832,0.507937
3833,0.507937
3834,0.507937
3835,0.587302
3836,0.507937
3837,0.571429
3838,0.587302
3839,0.507937
3840,0.507937
3841,0.507937
3842,0.492063
3843,0.571429
3844,0.492063
3845,0.507937
3846,0.587302
3847,0.507937
3848,0.587302
3849,0.507937
3850,0.492063
3851,0.587302
3852,0.571429
3853,0.507937
3854,0.507937
3855,0.587302
3856,0.492063
3857,0.507937
3858,0.507937
3859,0.492063
3860,0.492063
3861,0.507937
3862,0.587302
3863,0.507937
3864,0.507937
3865,0.507937
3866,0.492063
3867,0.619048
3868,0.571429
3869,0.507937
3870,0.507937
3871,0.571429
3872,0.571429
3873,0.507937
3874,0.492063
3875,0.507937
3876,0.507937
3877,0.507937
3878,0.507937
3879,0.507937
3880,0.492063
3881,0.571429
3882,0.507937
3883,0.507937
3884,0.507937
3885,0.507937
3886,0.492063
3887,0.507937
3888,0.507937
3889,0.571429
3890,0.492063
3891,0.507937
3892,0.492063
3893,0.587302
3894,0.492063
3895,0.507937
3896,0.507937
3897,0.571429
3898,0.492063
3899,0.492063
3900,0.492063
3901,0.571429
3902,0.571429
3903,0.571429
3904,0.507937
3905,0.492063
3906,0.492063
3907,0.571429
3908,0.507937
3909,0.571429
3910,0.507937
3911,0.507937
3912,0.571429
3913,0.571429
3914,0.587302
3915,0.492063
3916,0.507937
3917,0.571429
3918,0.492063
3919,0.492063
3920,0.492063
3921,0.492063
3922,0.492063
3923,0.571429
3924,0.571429
3925,0.571429
3926,0.507937
3927,0.507937
3928,0.492063
3929,0.492063
3930,0.507937
3931,0.507937
3932,0.507937
3933,0.492063
3934,0.571429
3935,0.571429
3936,0.507937
3937,0.507937
3938,0.492063
3939,0.571429
3940,0.507937
3941,0.587302
3942,0.492063
3943,0.492063
3944,0.507937
3945,0.492063
3946,0.492063
3947,0.507937
3948,0.492063
3949,0.507937
3950,0.492063
3951,0.492063
3952,0.571429
3953,0.492063
3954,0.571429
3955,0.571429
3956,0.507937
3957,0.571429
3958,0.571429
3959,0.492063
3960,0.571429
3961,0.587302
3962,0.492063
3963,0.492063
3964,0.507937
3965,0.507937
3966,0.571429
3967,0.507937
3968,0.507937
3969,0.571429
3970,0.587302
3971,0.507937
3972,0.492063
3973,0.507937
3974,0.492063
3975,0.507937
3976,0.507937
3977,0.492063
3978,0.507937
3979,0.507937
3980,0.571429
3981,0.507937
3982,0.492063
3983,0.492063
3984,0.507937
3985,0.492063
3986,0.507937
3987,0.507937
3988,0.507937
3989,0.571429
3990,0.571429
3991,0.587302
3992,0.571429
3993,0.492063
3994,0.507937
3995,0.492063
3996,0.507937
3997,0.507937
3998,0.507937
3999,0.492063
4000,0.571429
